Product Name,Prices,Description,Reviews
"Redmi Note 7S (Onyx Black, 64 GB)","₹13,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4
"Redmi Note 7S (Astro Moonlight White, 32 GB)","₹11,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Redmi K20 (Glacier Blue, 128 GB)","₹24,999",6 GB RAM | 128 GB ROM16.23 cm (6.39 inch) Full HD+ Display48MP + 13MP + 8MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 730 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi 6 (Rose Gold, 32 GB)","₹8,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 5 (Black, 32 GB)","₹10,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Redmi Note 6 Pro (Blue, 64 GB)","₹15,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) Full HD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 7 (Onyx Black, 32 GB)","₹12,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display12MP + 2MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 4 (Gold, 64 GB)","₹12,749",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera4100 mAh Li-Polymer BatteryQualcomm Snapdragon 625 64-bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi 6 (Blue, 64 GB)","₹10,499",3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi 7A (Matte Gold, 16 GB)","₹6,499",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 7 (Sapphire Blue, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display12MP + 2MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi 7A (Matte Blue, 16 GB)","₹6,499",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 7 (Ruby Red, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display12MP + 2MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi 9A (Nature Green, 32 GB)","₹8,493",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.3
"Redmi 8A Dual (Sky White, 32 GB)","₹8,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase,4.3
"Redmi Y2 (Gold, 32 GB)","₹10,499",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Y2 (Blue, 32 GB)","₹10,499",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 6 Pro (Rose Gold, 64 GB)","₹15,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) Full HD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 Processor0 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.2
"Redmi 8A Dual (Midnight Grey, 32 GB)","₹8,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase,4.2
"Redmi Note 5 (Rose Gold, 32 GB)","₹10,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi 8 (Emerald Green, 64 GB)","₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 5 (Gold, 32 GB)","₹10,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.6
"Redmi 8A Dual (Midnight Grey, 64 GB)","₹9,999",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 439 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase,4.2
"Redmi 4A (Gold, 32 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3120 mAh Li-polymer BatteryQualcomm Snapdragon 425 1.4 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi 6 (Gold, 64 GB)","₹10,499",3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 5 (Rose Gold, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4
"Redmi Note 6 Pro (Blue, 64 GB)","₹17,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) Full HD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 7 Pro (Moonlight White, 64 GB)","₹15,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi 6 (Rose Gold, 64 GB)","₹10,499",3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 mAh Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 5 Pro (Black, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 5 Pro (Lake Blue, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi K20 Pro (Flame Red, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM16.23 cm (6.39 inch) Full HD+ Display48MP + 13MP + 8MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 855 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"Redmi Note 4 (Black, 64 GB)","₹12,749",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera4100 mAh Li-Polymer BatteryQualcomm Snapdragon 625 64-bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi K20 Pro (Glacier Blue, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM16.23 cm (6.39 inch) Full HD+ Display48MP + 13MP + 8MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 855 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Redmi Note 5 (Gold, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Redmi Y2 (Gold, 64 GB)","₹13,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 5 Pro (Gold, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Redmi Note 7 Pro (Blue, 64 GB)","₹15,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi 8A (Ocean Blue, 32 GB)","₹8,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.8 cm (6.22 inch) HD+ Display12MP Rear Camera | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Redmi 5A (Gold, 32 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi 5A (Grey, 16 GB)","₹5,999",2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi 5A (Grey, 32 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi 5A (Rose Gold, 32 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 7 Pro (Nebula Red, 64 GB)","₹16,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi 5A (Gold, 16 GB)","₹5,999",2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi 5A (Blue, 16 GB)","₹5,999",2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-polymer BatteryQualcomm Snapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 5 (Blue, 32 GB)","₹10,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi 3S Prime (Gold, 32 GB)","₹8,999",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera4100 mAh Li-Ion Polymer BatteryQualcomm Snapdragon 430 64-bit Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 5 (Black, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 4 (Gold, 32 GB)","₹10,649",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera4100 mAh Li-Polymer BatteryQualcomm Snapdragon 625 64-bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Redmi Y2 (Black, 64 GB)","₹13,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"Redmi Y2 (Black, 64 GB)","₹13,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
"Redmi Note 5 Pro (Rose Gold, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"Redmi Note 7 (Ruby Red, 32 GB)","₹12,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display12MP + 2MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 7 (Sapphire Blue, 32 GB)","₹12,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display12MP + 2MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 4 (Dark Grey, 64 GB)","₹12,749",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera4100 mAh Li-Polymer BatteryQualcomm Snapdragon 625 64-bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2
"Redmi Note 7S (Ruby Red, 32 GB)","₹10,970",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh BatteryQualcomm Snapdragon 660 AIE ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 5 Pro (Gold, 64 GB)","₹16,999",6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 5 Pro (Black, 64 GB)","₹16,999",6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"Redmi Note 5 Pro (Blue, 64 GB)","₹16,999",6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
"Redmi Note 8 (Cosmic Purple, 64 GB)","₹12,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera4000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase,4.6
"Redmi Note 7 Pro (Space Black, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 5MP | 13MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 675 ProcessorSplash Proof - Protected by P2iQuick Charge 4.0 SupportBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
"Redmi Note 8 (Space Black, 64 GB)","₹12,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.0 cm (6.3 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera4000 mAh Lithium Polymer BatteryQualcomm Snapdragon 665 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Batteries from the Date of Purchase,4.2
"Redmi Note 5 Pro (Red, 64 GB)","₹16,999",6 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
